ID,BS1D,BS1S,BS2D,BS2S,BS3D,BS3S,BS4D,BS4S,BS5D,BS5S,BS6D,BS6S,BS7D,BS7D,PS1D,PS1S,PS2D,PS2S,PS3D,PS3S,PS4D,PS4S,PS5D,PS5S,PS6D,PS6S,PS7D,PS7S
COG25246,0,0.00864553,0.00864553,0.0345821,0.00864553,0.0432277,0.0432277,0.0259366,0.0345821,0.0172911,0.0172911,0.00864553,0.00864553,0.00864553,0,0.00864553,0.0605187,0.121037,0.138328,0.0778098,0.0778098,0.15562,0.121037,0.0778098,0.0691642,0.0691642,0.0691642,0.103746
COG25252,0,0,0,0,0,0,0,0,0,0,0.0266667,0,0.0533333,0.0533333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25263,0,0,0,0,0,0,0,0,0.0176887,0.00353774,0.00707547,0.00353774,0.00353774,0.00353774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25265,0.0147524,0,0,0,0,0,0,0,0,0,0.0147524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25267,0.00458716,0.0917431,0.016055,0.0137615,0.0550459,0.0321101,0.0481651,0.0527523,0.059633,0.0344037,0.0733945,0.0229358,0.0711009,0.0711009,0.0321101,0.204128,0.201835,0.112385,0.21789,0.112385,0.291284,0.252294,0.233945,0.158257,0.183486,0.0665138,0.238532,0.107798
COG25277,0,0.0533944,0,0,0.0320366,0,0.0160183,0.0213577,0.0266972,0.00533944,0.0160183,0.00533944,0.00533944,0.00533944,0.0160183,0.133486,0.085431,0.0694127,0.0747521,0.085431,0.117468,0.0800915,0.154844,0.0640732,0.0747521,0.0480549,0.0747521,0.0213577
COG25287,0,0,0.02,0,0,0,0.04,0,0,0.01,0.01,0,0.01,0.01,0,0,0.01,0.01,0,0,0.01,0.01,0,0,0,0,0.01,0
COG2529,0,0.125131,0.0178759,0.107255,0.0178759,0.0178759,0.0715037,0.0357518,0.0178759,0.0178759,0.0357518,0,0,0,0.0178759,0,0,0,0,0,0.0357518,0,0,0,0,0,0,0.0178759
COG25292,0.0220418,0.0844934,0.0238786,0.0385731,0.0110209,0.0330626,0.0440835,0.0348995,0.0514308,0.029389,0.0146945,0.0385731,0.029389,0.029389,0,0,0,0,0.00183681,0.00183681,0.00367363,0.00367363,0,0,0,0.00367363,0,0.00367363
COG25293,0.0409419,0.045491,0.0272946,0.0409419,0,0.0045491,0.0272946,0.0181964,0.0318437,0.0181964,0,0.0181964,0.0181964,0.0181964,0.0227455,0.0045491,0.00909821,0.00909821,0,0.0136473,0.0227455,0.0363928,0.0045491,0,0,0.0045491,0.0136473,0.0181964
COG25294,0.0163011,0.0195613,0.00326022,0.0228216,0,0.00652045,0.00652045,0.00326022,0.00978067,0,0,0,0.00326022,0.00326022,0.0163011,0,0,0,0.00652045,0.00652045,0,0.0358625,0.00326022,0.00326022,0,0,0.029342,0.0195613
COG253,0,0.0559006,0.0186335,0.0559006,0.0372671,0,0.0372671,0.0372671,0,0.0186335,0.0186335,0.0186335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25303,0,0,0,0,0,0,0.0206186,0.0206186,0.0206186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG2531,0,0.0193798,0,0.00968992,0,0,0,0.00645995,0.00322997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00322997
COG25313,0.0319392,0.0365019,0,0,0,0,0.0136882,0,0,0,0,0,0,0,0,0,0,0.00456274,0,0,0,0,0,0,0,0,0,0.0136882
COG25323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25329,0.00908501,0.0227125,0,0.0136275,0.00908501,0.0045425,0.0227125,0.01817,0.01817,0.00908501,0.0045425,0.01817,0.00908501,0.00908501,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25354,0.0144092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25368,0,0.0627803,0,0.0470852,0.0156951,0.0313901,0.0156951,0.0156951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG2537,0.0614754,0.0655738,0.0409836,0.0409836,0.0409836,0.0245902,0.0245902,0.0368852,0.0532787,0.0204918,0.0245902,0.00819672,0.0491803,0.0491803,0,0,0.00409836,0,0,0,0.00819672,0,0.00409836,0.00409836,0,0,0,0.0163934
COG25377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115207
COG2538,0,0.198675,0.0827815,0.0662252,0.115894,0.0827815,0.0662252,0.13245,0.0165563,0.0827815,0.0993377,0.0496689,0.215232,0.215232,0.0165563,0.364238,0.480132,0.513245,0.347682,0.380795,0.662252,0.529801,0.397351,0.347682,0.347682,0.115894,0.612583,0.149007
COG254,0.0813435,0.109305,0.0635496,0.0940534,0.0406718,0.0406718,0.101679,0.0711756,0.0635496,0.0330458,0.0610076,0.0508397,0.0813435,0.0813435,0.00762595,0.0127099,0.0177939,0.0101679,0.00508397,0.00508397,0.0152519,0.0203359,0.0127099,0.0101679,0,0.0177939,0.0381298,0.0381298
COG25407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25413,0.0134705,0.0572498,0.0134705,0.0269411,0.0101029,0.0336763,0.0235734,0.0336763,0.00673527,0.0168382,0.00673527,0.00673527,0.0269411,0.0269411,0,0,0,0,0,0,0.00336763,0,0,0.00336763,0,0.0101029,0.00336763,0
COG25416,0.0177165,0.0531496,0,0,0,0,0.0354331,0,0.0177165,0,0.0531496,0,0.0354331,0.0354331,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25424,0,0,0,0,0,0,0.0041841,0.0041841,0.0083682,0.0041841,0,0.0041841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25427,0,0.0481928,0,0.0240964,0,0,0.0361446,0.0120482,0.0120482,0.0120482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG2543,0.0298021,0.0484284,0.0298021,0.0335274,0.00745052,0.00745052,0.0521537,0.014901,0.0223516,0.0111758,0.00745052,0.00372526,0.00372526,0.00372526,0,0,0,0,0,0,0.014901,0.00745052,0.00372526,0.00372526,0,0,0,0.0111758
COG25437,0,0.0910763,0.00827967,0.0413983,0,0.0165593,0.024839,0.0165593,0.024839,0.00827967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG2544,0,0,0,0.00638978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25440,0,0,0,0.0255639,0,0,0.0255639,0,0,0.0255639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25448,0.0773659,0.0221045,0.0303937,0.0165784,0.0386829,0.0221045,0.0497352,0.0746028,0.121575,0.0911812,0.0994704,0.0911812,0.0690767,0.0690767,0.0082892,0,0,0.00276307,0,0.00276307,0.0110523,0.00276307,0.0110523,0.00276307,0.00552613,0.0165784,0,0
COG25450,0,0.0852946,0.013268,0.0492813,0,0.013268,0.0341178,0.0246407,0.00758174,0.00379087,0,0.013268,0.00189544,0.00189544,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25454,0.014057,0.133542,0.0210855,0.0351425,0,0.014057,0.028114,0.0070285,0.0210855,0.0070285,0.014057,0.014057,0.014057,0.014057,0.0210855,0.0070285,0.0070285,0.0070285,0,0,0,0,0.0070285,0.0070285,0,0.014057,0,0.0070285
COG25458,0.0320122,0.0746951,0.0106707,0.0960366,0.0106707,0.0746951,0.0746951,0.117378,0.0960366,0.0746951,0.0320122,0.0746951,0,0,0,0,0,0,0,0.0106707,0,0,0,0,0,0.0213415,0,0
COG25477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25480,0.0176644,0.00785083,0.00392542,0.00196271,0.00588813,0,0.00785083,0,0.00588813,0.00196271,0.00785083,0.00588813,0.0176644,0.0176644,0,0,0,0,0.00196271,0,0,0,0,0,0,0,0,0
COG25481,0.0132013,0.019802,0,0.019802,0,0,0.0132013,0.00660066,0,0,0,0.00660066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25497,0,0,0,0,0,0.0138889,0.00694444,0,0.00347222,0,0,0.00347222,0,0,0,0,0.00347222,0,0,0,0,0,0,0,0,0,0,0
COG2550,0.0323351,0.266765,0.0889216,0.105089,0.00364542,0.0646702,0.202095,0.226346,0.121257,0.072754,0.12934,0.0808378,0.0236952,0.0236952,0,0.00546813,0,0.00546813,0,0,0.00546813,0,0,0.00729084,0,0.00546813,0.00182271,0.00911356
COG255,0.0182271,0.069263,0.0236952,0.0528586,0.12934,0.0109363,0.0546813,0.0273407,0.0273407,0.0236952,0.0164044,0.0273407,0.315267,0.315267,0.0970054,0.79221,0.759875,0.881132,0.582032,0.541613,0,0,0.638619,0.444608,0.582032,0.250597,0.840713,0.250597
COG25501,0,0,0,0,0,0.00469484,0.00156495,0.00312989,0,0.00156495,0,0,0.00156495,0.00156495,0,0,0,0,0,0,1.21257,1.1479,0,0,0,0,0,0
COG25508,0,0.00327869,0.00327869,0,0,0,0.00327869,0,0,0,0,0,0.00327869,0.00327869,0.00327869,0,0,0,0,0,0,0.00327869,0,0,0,0,0,0.00327869
COG25513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25514,0,0.156479,0.0195599,0.0586797,0,0.0195599,0.0293399,0.0586797,0.0293399,0,0,0.0195599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25546,0,0.015873,0.015873,0.015873,0.031746,0,0.0952381,0,0.015873,0,0.015873,0,0.0793651,0.0793651,0,0,0.031746,0,0,0,0,0,0,0,0.031746,0,0,0
COG25549,0.013363,0,0,0.00668151,0,0.00668151,0.00668151,0,0.00668151,0.00668151,0,0.00668151,0.00668151,0.00668151,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00668151
COG2555,0.131134,0.074508,0.0804686,0.065567,0.0417245,0.0357638,0.0923899,0.074508,0.0685473,0.0536458,0.0447048,0.0506654,0.0566261,0.0566261,0.0149016,0.0298032,0.00894096,0.00596064,0.00298032,0.00596064,0.0119213,0.0149016,0.0149016,0.0298032,0.00596064,0.0149016,0.0178819,0.0447048
COG25555,0,0,0,0,0,0,0.00347222,0.00347222,0.00694444,0.00347222,0.00347222,0,0,0,0,0,0,0,0,0,0,0.00347222,0,0,0,0,0,0
COG25556,0.003927,0.011781,0.019635,0,0.00785401,0,0.03927,0.015708,0.011781,0.019635,0.035343,0.035343,0.047124,0.047124,0.003927,0.003927,0.003927,0.003927,0,0,0,0.00785401,0.003927,0,0,0.003927,0.011781,0.011781
COG25557,0,0.0266525,0.00266525,0.00533049,0,0,0.00799574,0.00533049,0,0.00266525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25558,0,0,0,0,0,0,0,0,0,0,0.0017094,0,0.0017094,0.0017094,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG2557,0.157042,0.146431,0.0679101,0.0785211,0.0127332,0.0636658,0.131576,0.0848877,0.0594214,0.0530548,0.0679101,0.0530548,0.065788,0.065788,0.0212219,0.0212219,0.010611,0.010611,0.00212219,0.010611,0.0169775,0.0360773,0.00424438,0.010611,0.00848877,0.0254663,0.0212219,0.0318329
COG25577,0,0,0,0,0,0,0,0,0,0,0,0,0.0217391,0.0217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25582,0,0.0178571,0.0297619,0.0297619,0.0178571,0.0297619,0.0238095,0.0357143,0.0178571,0.0119048,0.0416667,0.00595238,0.0952381,0.0952381,0.00595238,0.047619,0.0714286,0.077381,0.077381,0.107143,0.160714,0.14881,0.0952381,0.0595238,0.166667,0.0297619,0.202381,0.0119048
COG2559,0.0483631,0.0686445,0.0452429,0.0358823,0.0140409,0.0187212,0.0733248,0.0187212,0.0499233,0.0358823,0.0405626,0.0202813,0.0577238,0.0577238,0,0.0046803,0.00780051,0.0046803,0,0.0015601,0.00780051,0.0046803,0.0015601,0.0015601,0,0.00624041,0.015601,0.00936061
COG2560,0.02911,0.142315,0.0420477,0.0549855,0,0.0129378,0.0517511,0.0485166,0.0517511,0.0258755,0.0323444,0.02911,0.0582199,0.0582199,0,0,0,0,0,0,0,0,0,0,0.00323444,0,0.00646888,0.02911
COG256,0.0350696,0.0911808,0.0210417,0.0140278,0.0161722,0.00701391,0.0561113,0.00701391,0.0280556,0.0140278,0.00701391,0.0140278,0.0140278,0.0140278,0.0161722,0.00323444,0.00646888,0,0.00646888,0,0.00323444,0.0226411,0.0129378,0.00323444,0.00701391,0.00646888,0.00701391,0.0140278
COG2561,0.178177,0.158739,0.100427,0.0971872,0.0421145,0.0583123,0.110146,0.136062,0.0680311,0.0647915,0.0583123,0.0583123,0.0518332,0.0518332,0.022677,0.0323957,0.00323957,0.0129583,0.00647915,0.00971872,0.022677,0.0356353,0.00971872,0.0129583,0.00323957,0.0161979,0.0194374,0.0259166
COG25613,0,0,0,0,0,0,0,0,0,0,0,0,0.0231481,0.0231481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG2562,0.0377604,0.0377604,0.0302083,0.0226562,0.0151042,0.0151042,0.0528646,0.0226562,0.0377604,0.0377604,0.0302083,0.00755208,0.0302083,0.0302083,0,0,0,0,0,0,0,0,0,0,0,0,0.00755208,0.00755208
COG25625,0.00357568,0.00357568,0.00357568,0.00357568,0,0.00357568,0.00357568,0,0.0178784,0.00715137,0,0.0107271,0.00357568,0.00357568,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG2563,0.358707,0.209246,0.179353,0.104623,0.0448384,0.0448384,0.164407,0.0896767,0.149461,0.0896767,0.0896767,0.119569,0.209246,0.209246,0.0597845,0.0149461,0.0448384,0,0,0.0149461,0.0149461,0.0149461,0.0597845,0.0298922,0.0149461,0.0149461,0.0448384,0.0149461
COG25637,0.0490463,0.0490463,0,0.0245232,0.00817439,0.00817439,0.0408719,0.0490463,0.0163488,0.0245232,0.0245232,0.0245232,0.00817439,0.00817439,0,0,0.0163488,0.0163488,0,0,0,0,0,0.0163488,0.00817439,0.00817439,0,0
COG25666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25667,0,0.00820934,0,0.00410467,0,0.00410467,0,0,0.00410467,0,0.00410467,0,0.00410467,0.00410467,0,0.00820934,0,0,0.00820934,0.00410467,0.012314,0.0164187,0.00820934,0,0,0,0,0.00410467
COG2568,0.0347265,0.106851,0.0240414,0.0587679,0.00534254,0.0213702,0.0614392,0.0427403,0.0267127,0.0240414,0.0160276,0.0160276,0.0213702,0.0213702,0.0320552,0.0160276,0.0106851,0.0160276,0.0133563,0.00534254,0.0267127,0.029384,0.0160276,0.0106851,0.0106851,0.0160276,0.0186989,0.0213702
COG25681,0,0.0404313,0.0134771,0.0336927,0,0,0.00673854,0.0134771,0,0.0202156,0,0.0134771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25684,0,0,0,0,0,0,0,0,0.00995025,0,0.0199005,0,0.0696517,0.0696517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG2569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25697,0,0.142857,0,0.0357143,0,0.0178571,0.0357143,0.0178571,0,0,0,0.0178571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG257,0.0152638,0.427388,0.0457915,0.106847,0.19843,0.137375,0.213694,0.213694,0.183166,0.137375,0.228958,0.0915831,0.305277,0.305277,0.0763192,0.732664,0.778456,0,0.625818,0.702137,0.946358,0.976886,0.870039,0.412124,0.427388,0.335805,0.686873,0.244221
COG2571,0.0317003,0.169068,0.0105668,0.042267,0,0.0211335,0.0634006,0.0317003,0.0528338,0.0317003,0.0105668,0.0105668,0.0211335,0.0211335,0,0.0105668,0,1.06847,0,0,0,0,0,0,0,0,0,0.0211335
COG25716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG2572,0.0247319,0.0674507,0.0179869,0.0269803,0.00674507,0.0157385,0.0674507,0.0359737,0.0269803,0.0179869,0.0202352,0.00899343,0.0269803,0.0269803,0.0202352,0.00899343,0.00899343,0.00449671,0.00449671,0.00674507,0.00224836,0.0112418,0.00674507,0.00899343,0,0.0112418,0.0134901,0.0179869
COG25723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25733,0,0.0225847,0.0225847,0.0225847,0.067754,0,0.0225847,0.0225847,0.0225847,0,0.0225847,0,0.0225847,0.0225847,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25736,0,0.0221703,0.0221703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG2575,0.0411889,0.0752145,0.0429797,0.0429797,0.0125357,0.019699,0.0787961,0.0358164,0.0411889,0.0286531,0.0358164,0.0214898,0.0537246,0.0537246,0.0107449,0.00179082,0.00358164,0.00537246,0.00179082,0.00537246,0.0089541,0.0125357,0.00358164,0.00358164,0,0.00537246,0.0161174,0.0143266
COG25752,0,0,0,0.0243902,0,0,0,0,0,0,0,0,0.0243902,0.0243902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25762,0,0.00186916,0,0.00373832,0,0,0.0130841,0.00186916,0.0130841,0.00747664,0.00560748,0.00373832,0.00186916,0.00186916,0,0.00186916,0,0,0,0,0,0,0,0,0,0,0,0
COG25764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25767,0.0103806,0.0415225,0.0103806,0.0207613,0,0,0.0103806,0,0.0103806,0,0,0.0103806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25776,0.0207101,0.0310651,0,0,0,0,0,0,0,0,0,0.010355,0,0,0.010355,0,0,0,0,0.010355,0,0,0,0,0,0,0.010355,0.010355
COG25778,0,0.108865,0.0311042,0.0311042,0,0,0.0155521,0.0155521,0.0155521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG2578,0.00867152,0.0607007,0.0520291,0.0260146,0,0.00867152,0.0867152,0.0433576,0.0346861,0.00867152,0.0260146,0.00867152,0.0260146,0.0260146,0,0,0,0,0,0,0.017343,0,0,0,0,0,0,0
COG258,0.0471804,0.0943608,0.0347645,0.0372477,0.0223486,0.0173822,0.0893944,0.0198654,0.0322813,0.0198654,0.0248318,0.0297981,0.0521467,0.0521467,0.0148991,0.00248318,0.00744953,0.00496636,0,0.00248318,0.0124159,0.0124159,0.00248318,0,0.00248318,0.0148991,0.00993271,0.0173822
COG25808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG2582,0.0663775,0.102119,0.0442517,0.0561656,0.0170199,0.0323378,0.0987153,0.0527616,0.0476556,0.0221258,0.0391457,0.0425497,0.0425497,0.0425497,0.0170199,0.00340397,0.00850994,0.00170199,0.00170199,0.00510596,0.0136159,0.00850994,0.00170199,0.00340397,0.00170199,0.00680795,0.00510596,0.0153179
COG25864,0.0144196,0.0720981,0.0108147,0.0288392,0,0.00720981,0.036049,0.0216294,0.0288392,0.0252343,0,0.0144196,0,0,0.0144196,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121212
COG25873,0.00931099,0.027933,0.00465549,0.0232775,0,0.0139665,0.00931099,0.00465549,0.00465549,0.00465549,0,0,0,0,0.0232775,0.00465549,0.00465549,0.00931099,0.00465549,0,0.0139665,0.027933,0.00465549,0,0.00465549,0,0.0325885,0
COG25875,0,0,0,0,0,0,0,0,0,0,0.0221519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25879,0.0223325,0.111663,0.0111663,0.0418735,0.00558313,0.0111663,0.0279156,0.0223325,0.0307072,0.0139578,0.0139578,0.0279156,0.0167494,0.0167494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25882,0,0,0,0,0,0,0,0,0.0164835,0,0,0,0,0,0,0,0,0.032967,0.0164835,0.0164835,0.065934,0.0494505,0.0164835,0.0164835,0,0,0.0164835,0
COG25891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG259,0.0718686,0.0975359,0.0641684,0.0590349,0.0179671,0.0333676,0.087269,0.0590349,0.0641684,0.0205339,0.0359343,0.038501,0.0564682,0.0564682,0.00256674,0.0102669,0,0,0,0,0.00770021,0,0,0,0.00513347,0.00770021,0,0.00513347
COG25912,0,0,0,0,0,0,0,0,0,0,0,0,0.0205949,0.0205949,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25922,0,0.128514,0,0,0,0.0160643,0,0,0,0,0,0,0,0,0,0.353414,0.0481928,0.0160643,0.0160643,0.0803213,0,0,0,0,0,0,0,0
COG25924,0.1115,0.0546568,0.0262352,0.0262352,0.00655881,0.0284215,0.0502842,0.0306078,0.0284215,0.0262352,0.0349803,0.0262352,0.0371666,0.0371666,0.0196764,0.0393529,0.0284215,0.0153039,0.00437254,0.00218627,0.0262352,0.0415391,0.0109314,0.00655881,0,0.00874508,0.0262352,0.0284215
COG25929,0.0207469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25936,0,0.0944205,0,0.0157368,0,0.0157368,0.0157368,0.0157368,0.0157368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25943,0,0.0440205,0,0.0146735,0,0,0.00733676,0,0.00733676,0.00733676,0,0.00733676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG2596,0.0744299,0.0595439,0.019848,0.0446579,0.00992399,0.019848,0.0694679,0.019848,0.019848,0.034734,0.019848,0.02481,0.0396959,0.0396959,0.02481,0.02481,0.00496199,0.00992399,0.00496199,0.00496199,0.019848,0.0446579,0.019848,0.014886,0,0.00496199,0.034734,0.029772
COG25965,0.00342857,0.016,0.00114286,0.00342857,0,0,0.00457143,0,0.00228571,0.00685714,0.00342857,0.00342857,0.00457143,0.00457143,0.00114286,0.00342857,0.00114286,0,0.00457143,0.00342857,0.00914286,0.0102857,0.00114286,0.00457143,0,0.00228571,0.00457143,0.00342857
COG25972,0.0131651,0.0175535,0.0197477,0.00877674,0.0109709,0.0131651,0.0394953,0.035107,0.0438837,0.0307186,0.035107,0.0197477,0.0329128,0.0329128,0,0.00219419,0,0,0.00219419,0.00219419,0,0,0,0.00658256,0,0.00877674,0.00219419,0.00438837
COG25976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00882825
COG25980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25988,0,0,0,0,0,0,0,0,0,0,0,0.003125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG25991,0,0.0311419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG2600,0.0327711,0.213012,0,0.114699,0,0.0327711,0.0655422,0.196627,0.0819277,0.0491566,0,0.0327711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131084
COG260,0.0120536,0.0647059,0.0120536,0.0964285,0.114699,0.0361607,0.0482143,0.0241071,0.0241071,0.0482143,0.114699,0.0120536,0.131084,0.131084,0.0327711,0.360482,0.180241,0.327711,0.196627,0.229398,0.507952,0.426024,0.344096,0.245783,0.278554,0.131084,0.327711,0.0241071
COG26001,0,0.229018,0.0092437,0.0369748,0,0.0184874,0.0277311,0.0277311,0.0184874,0.0277311,0.0092437,0.0277311,0.0184874,0.0184874,0,0,0.0092437,0,0.0092437,0,0,0,0,0,0,0,0,0.0092437
COG26013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG26014,0.0173198,0.0269419,0.00192442,0.0173198,0,0.00384885,0.0192442,0.00384885,0.00769769,0.0153954,0,0.00769769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG26027,0,0.0441176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102941,0.0147059,0.0147059,0,0.0441176,0,0,0,0,0,0,0,0
COG26034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG26040,0.00942285,0.0235571,0,0.0188457,0,0.00471143,0.00942285,0.00471143,0,0,0,0,0,0,0,0.00942285,0.00471143,0,0,0,0,0.0141343,0,0,0,0,0.00471143,0
COG2604,0.139741,0.123996,0.0787274,0.0905366,0.031491,0.0511728,0.153519,0.0866002,0.0826638,0.0669183,0.0610138,0.0511728,0.0649501,0.0649501,0.0196819,0.0255864,0.0157455,0.0137773,0.00787274,0.0177137,0.0413319,0.0452683,0.0177137,0.00984093,0.00196819,0.0393637,0.031491,0.031491
COG2605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG26054,0.021652,0,0.00721732,0,0,0.00721732,0.00721732,0,0,0.00721732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
